episode,time,duration,steps,reward,steps_total,reward_total,tau,epsilon,loss,batch_size
814,13032.1,12.8,180,-0.18000000000000013,124733,-3137.7329999999342,100.0000,0.10000,0.0067,64
815,13046.5,12.8,180,-0.18000000000000013,124913,-3137.912999999934,100.0000,0.10000,0.0066,64
816,13060.7,12.5,180,-2.1799999999999957,125093,-3140.092999999934,100.0000,0.10000,0.0064,64
817,13066.0,3.7,32,0.968,125125,-3139.124999999934,100.0000,0.10000,0.0057,64
818,13080.3,12.7,180,-0.18000000000000013,125305,-3139.304999999934,100.0000,0.10000,0.0068,64
819,13094.8,12.9,180,-0.18000000000000013,125485,-3139.4849999999337,100.0000,0.10000,0.0064,64
820,13109.3,12.9,180,-0.18000000000000013,125665,-3139.6649999999336,100.0000,0.10000,0.0073,64
821,13123.9,12.9,180,-0.18000000000000013,125845,-3139.8449999999334,100.0000,0.10000,0.0066,64
822,13138.4,12.8,180,-0.18000000000000013,126025,-3140.0249999999332,100.0000,0.10000,0.0071,64
823,13193.9,14.6,180,-0.18000000000000013,126205,-3140.204999999933,100.0000,0.10000,0.0065,64
824,13208.4,12.9,180,-0.18000000000000013,126385,-3140.384999999933,100.0000,0.10000,0.0063,64
825,13219.7,9.7,116,-3.1160000000000108,126501,-3143.500999999933,100.0000,0.10000,0.0064,64
826,13234.2,12.8,180,-0.18000000000000013,126681,-3143.6809999999327,100.0000,0.10000,0.0068,64
827,13236.1,0.3,5,0.995,126686,-3142.685999999933,100.0000,0.10000,0.0081,64
828,13252.3,14.5,180,-2.179999999999981,126866,-3144.8659999999327,100.0000,0.10000,0.0064,64
829,13266.7,12.8,180,-0.18000000000000013,127046,-3145.0459999999325,100.0000,0.10000,0.0066,64
830,13281.1,12.7,180,-0.18000000000000013,127226,-3145.2259999999324,100.0000,0.10000,0.0068,64
831,13295.5,12.7,180,-0.18000000000000013,127406,-3145.405999999932,100.0000,0.10000,0.0062,64
832,13310.0,12.9,180,-0.18000000000000013,127586,-3145.585999999932,100.0000,0.10000,0.0059,64
833,13323.7,12.1,180,-0.18000000000000013,127766,-3145.765999999932,100.0000,0.10000,0.0066,64
834,13338.3,13.0,180,-0.18000000000000013,127946,-3145.9459999999317,100.0000,0.10000,0.0061,64
835,13352.4,12.5,180,-0.18000000000000013,128126,-3146.1259999999315,100.0000,0.10000,0.0058,64
836,13408.7,14.6,180,-2.179999999999981,128306,-3148.3059999999314,100.0000,0.10000,0.0060,64
837,13423.1,12.8,180,-2.1799999999999824,128486,-3150.485999999931,100.0000,0.10000,0.0060,64
838,13437.5,12.8,180,-4.1800000000000095,128666,-3154.665999999931,100.0000,0.10000,0.0064,64
839,13451.9,12.8,180,-2.1799999999999806,128846,-3156.845999999931,100.0000,0.10000,0.0068,64
840,13466.4,12.9,180,-0.18000000000000013,129026,-3157.0259999999307,100.0000,0.10000,0.0066,64
841,13480.7,12.7,180,-0.18000000000000013,129206,-3157.2059999999306,100.0000,0.10000,0.0063,64
842,13494.9,12.6,180,-2.17999999999999,129386,-3159.3859999999304,100.0000,0.10000,0.0061,64
843,13509.0,12.5,180,-4.180000000000042,129566,-3163.56599999993,100.0000,0.10000,0.0066,64
844,13523.4,12.7,180,-2.1799999999999944,129746,-3165.74599999993,100.0000,0.10000,0.0066,64
845,13537.9,12.9,180,-0.18000000000000013,129926,-3165.92599999993,100.0000,0.10000,0.0057,64
846,13552.4,12.9,180,-0.18000000000000013,130106,-3166.1059999999297,100.0000,0.10000,0.0075,64
847,13608.8,12.5,180,-0.18000000000000013,130286,-3166.2859999999296,100.0000,0.10000,0.0083,64
848,13623.2,12.8,180,-0.18000000000000013,130466,-3166.4659999999294,100.0000,0.10000,0.0079,64
849,13637.3,12.5,180,-2.1799999999999935,130646,-3168.6459999999292,100.0000,0.10000,0.0081,64
850,13651.3,12.4,180,-2.1799999999999873,130826,-3170.825999999929,100.0000,0.10000,0.0087,64
851,13657.4,4.4,43,0.957,130869,-3169.868999999929,100.0000,0.10000,0.0074,64
852,13671.7,12.7,180,-2.1799999999999824,131049,-3172.048999999929,100.0000,0.10000,0.0080,64
853,13675.3,2.0,6,0.994,131055,-3171.054999999929,100.0000,0.10000,0.0067,64
854,13689.8,12.8,180,-0.18000000000000013,131235,-3171.2349999999287,100.0000,0.10000,0.0076,64
855,13704.3,12.9,180,-0.18000000000000013,131415,-3171.4149999999286,100.0000,0.10000,0.0080,64
856,13718.7,12.8,180,-2.1799999999999806,131595,-3173.5949999999284,100.0000,0.10000,0.0080,64
857,13732.4,12.0,180,-4.18000000000005,131775,-3177.7749999999282,100.0000,0.10000,0.0079,64
858,13747.0,13.0,180,-0.18000000000000013,131955,-3177.954999999928,100.0000,0.10000,0.0071,64
859,13761.3,12.7,180,-0.18000000000000013,132135,-3178.134999999928,100.0000,0.10000,0.0070,64
860,13818.7,12.7,180,-2.1799999999999957,132315,-3180.3149999999277,100.0000,0.10000,0.0072,64
861,13833.1,12.8,180,-0.18000000000000013,132495,-3180.4949999999276,100.0000,0.10000,0.0068,64
862,13847.4,12.7,180,-0.18000000000000013,132675,-3180.6749999999274,100.0000,0.10000,0.0066,64
863,13861.9,12.9,180,-0.18000000000000013,132855,-3180.8549999999273,100.0000,0.10000,0.0077,64
864,13875.8,12.3,180,-0.18000000000000013,133035,-3181.034999999927,100.0000,0.10000,0.0067,64
865,13890.1,12.6,180,-0.18000000000000013,133215,-3181.214999999927,100.0000,0.10000,0.0066,64
866,13904.2,12.6,180,-0.18000000000000013,133395,-3181.3949999999268,100.0000,0.10000,0.0071,64
867,13918.4,12.6,180,-6.1800000000000015,133575,-3187.5749999999266,100.0000,0.10000,0.0067,64
868,13932.7,12.6,180,-4.180000000000057,133755,-3191.7549999999264,100.0000,0.10000,0.0066,64
869,13938.2,3.9,32,0.968,133787,-3190.7869999999266,100.0000,0.10000,0.0077,64
870,13952.5,12.7,180,-0.18000000000000013,133967,-3190.9669999999264,100.0000,0.10000,0.0064,64
871,13966.9,12.8,180,-0.18000000000000013,134147,-3191.1469999999263,100.0000,0.10000,0.0068,64
872,14021.5,12.6,180,-2.1799999999999806,134327,-3193.326999999926,100.0000,0.10000,0.0069,64
873,14036.1,12.9,180,-2.179999999999982,134507,-3195.506999999926,100.0000,0.10000,0.0073,64
874,14050.3,12.6,180,-0.18000000000000013,134687,-3195.686999999926,100.0000,0.10000,0.0073,64
875,14064.7,12.8,180,-0.18000000000000013,134867,-3195.8669999999256,100.0000,0.10000,0.0065,64
876,14079.0,12.7,180,-4.180000000000008,135047,-3200.0469999999254,100.0000,0.10000,0.0068,64
877,14083.6,3.0,22,0.978,135069,-3199.0689999999254,100.0000,0.10000,0.0055,64
878,14098.2,13.0,180,-0.18000000000000013,135249,-3199.248999999925,100.0000,0.10000,0.0060,64
879,14112.5,12.7,180,-0.18000000000000013,135429,-3199.428999999925,100.0000,0.10000,0.0068,64
880,14126.9,12.7,180,-0.18000000000000013,135609,-3199.608999999925,100.0000,0.10000,0.0065,64
881,14141.1,12.6,180,-0.18000000000000013,135789,-3199.7889999999247,100.0000,0.10000,0.0071,64
882,14155.4,12.7,180,-0.18000000000000013,135969,-3199.9689999999246,100.0000,0.10000,0.0064,64
883,14169.6,12.6,180,-0.18000000000000013,136149,-3200.1489999999244,100.0000,0.10000,0.0068,64
884,14225.5,12.7,180,-0.18000000000000013,136329,-3200.3289999999242,100.0000,0.10000,0.0063,64
885,14240.0,12.8,180,-0.18000000000000013,136509,-3200.508999999924,100.0000,0.10000,0.0067,64
886,14254.4,12.8,180,-0.18000000000000013,136689,-3200.688999999924,100.0000,0.10000,0.0066,64
887,14268.7,12.6,180,-2.1799999999999824,136869,-3202.8689999999237,100.0000,0.10000,0.0065,64
888,14283.0,12.7,180,-2.1799999999999806,137049,-3205.0489999999236,100.0000,0.10000,0.0066,64
889,14297.4,12.8,180,-2.1799999999999846,137229,-3207.2289999999234,100.0000,0.10000,0.0073,64
890,14311.9,12.9,180,-0.18000000000000013,137409,-3207.4089999999233,100.0000,0.10000,0.0062,64
891,14326.4,12.9,180,-0.18000000000000013,137589,-3207.588999999923,100.0000,0.10000,0.0069,64
892,14341.0,12.9,180,-2.1799999999999806,137769,-3209.768999999923,100.0000,0.10000,0.0066,64
893,14355.3,12.7,180,-2.1799999999999815,137949,-3211.9489999999228,100.0000,0.10000,0.0061,64
894,14369.6,12.7,180,-0.18000000000000013,138129,-3212.1289999999226,100.0000,0.10000,0.0063,64
895,14428.1,12.7,180,-0.18000000000000013,138309,-3212.3089999999224,100.0000,0.10000,0.0068,64
896,14442.6,12.9,180,-0.18000000000000013,138489,-3212.4889999999223,100.0000,0.10000,0.0061,64
897,14457.1,12.8,180,-4.1800000000000574,138669,-3216.668999999922,100.0000,0.10000,0.0061,64
898,14471.6,12.9,180,-0.18000000000000013,138849,-3216.848999999922,100.0000,0.10000,0.0065,64
899,14486.2,13.0,180,-0.18000000000000013,139029,-3217.028999999922,100.0000,0.10000,0.0064,64
900,14500.7,12.9,180,-2.1799999999999806,139209,-3219.2089999999216,100.0000,0.10000,0.0069,64
901,14514.8,12.5,180,-2.1799999999999873,139389,-3221.3889999999215,100.0000,0.10000,0.0065,64
902,14529.2,12.8,180,-2.179999999999981,139569,-3223.5689999999213,100.0000,0.10000,0.0059,64
903,14543.6,12.8,180,-0.18000000000000013,139749,-3223.748999999921,100.0000,0.10000,0.0065,64
904,14558.1,12.9,180,-0.18000000000000013,139929,-3223.928999999921,100.0000,0.10000,0.0063,64
905,14572.5,12.7,180,-2.1799999999999864,140109,-3226.108999999921,100.0000,0.10000,0.0074,64
906,14631.5,12.9,180,-4.180000000000055,140289,-3230.2889999999206,100.0000,0.10000,0.0071,64
907,14645.8,12.7,180,-0.18000000000000013,140469,-3230.4689999999205,100.0000,0.10000,0.0075,64
908,14660.0,12.6,180,-2.1799999999999904,140649,-3232.6489999999203,100.0000,0.10000,0.0072,64
909,14674.5,12.9,180,-0.18000000000000013,140829,-3232.82899999992,100.0000,0.10000,0.0071,64
910,14689.2,13.1,180,-0.18000000000000013,141009,-3233.00899999992,100.0000,0.10000,0.0072,64
911,14703.9,13.0,180,-0.18000000000000013,141189,-3233.18899999992,100.0000,0.10000,0.0074,64
912,14718.2,12.7,180,-4.180000000000053,141369,-3237.3689999999197,100.0000,0.10000,0.0067,64
913,14732.7,12.9,180,-0.18000000000000013,141549,-3237.5489999999195,100.0000,0.10000,0.0069,64
914,14747.3,13.0,180,-4.180000000000057,141729,-3241.7289999999193,100.0000,0.10000,0.0071,64
915,14750.9,1.9,5,0.995,141734,-3240.7339999999194,100.0000,0.10000,0.0108,64
916,14765.3,12.8,180,-2.1799999999999806,141914,-3242.9139999999193,100.0000,0.10000,0.0072,64
917,14779.6,12.7,180,-2.1799999999999997,142094,-3245.093999999919,100.0000,0.10000,0.0066,64
918,14836.6,12.9,180,-0.18000000000000013,142274,-3245.273999999919,100.0000,0.10000,0.0075,64
919,14850.9,12.7,180,-0.18000000000000013,142454,-3245.453999999919,100.0000,0.10000,0.0066,64
920,14865.4,12.8,180,-0.18000000000000013,142634,-3245.6339999999186,100.0000,0.10000,0.0066,64
921,14869.1,2.1,8,-1.0079999999999996,142642,-3246.6419999999184,100.0000,0.10000,0.0086,64
922,14883.7,12.9,180,-0.18000000000000013,142822,-3246.8219999999183,100.0000,0.10000,0.0069,64
923,14898.2,12.9,180,-4.180000000000057,143002,-3251.001999999918,100.0000,0.10000,0.0069,64
924,14912.6,12.8,180,-2.179999999999982,143182,-3253.181999999918,100.0000,0.10000,0.0065,64
925,14927.3,13.1,180,-0.18000000000000013,143362,-3253.3619999999178,100.0000,0.10000,0.0066,64
926,14941.6,12.7,180,-6.180000000000057,143542,-3259.5419999999176,100.0000,0.10000,0.0064,64
927,14956.1,12.9,180,-8.179999999999907,143722,-3267.7219999999174,100.0000,0.10000,0.0067,64
928,14970.7,13.0,180,-0.18000000000000013,143902,-3267.9019999999173,100.0000,0.10000,0.0063,64
929,14985.3,12.9,180,-2.179999999999981,144082,-3270.081999999917,100.0000,0.10000,0.0064,64
930,15033.9,2.0,5,0.995,144087,-3269.086999999917,100.0000,0.10000,0.0081,64
931,15048.4,12.8,180,-0.18000000000000013,144267,-3269.266999999917,100.0000,0.10000,0.0065,64
932,15063.0,13.0,180,-0.18000000000000013,144447,-3269.446999999917,100.0000,0.10000,0.0065,64
933,15077.4,12.8,180,-2.17999999999998,144627,-3271.6269999999167,100.0000,0.10000,0.0064,64
934,15081.0,1.8,3,0.997,144630,-3270.629999999917,100.0000,0.10000,0.0120,64
935,15095.7,13.1,180,-0.18000000000000013,144810,-3270.8099999999167,100.0000,0.10000,0.0063,64
936,15110.5,13.1,180,-0.18000000000000013,144990,-3270.9899999999166,100.0000,0.10000,0.0068,64
937,15125.0,12.9,180,-0.18000000000000013,145170,-3271.1699999999164,100.0000,0.10000,0.0066,64
938,15139.5,12.9,180,-2.1799999999999806,145350,-3273.3499999999162,100.0000,0.10000,0.0068,64
939,15154.1,13.0,180,-0.18000000000000013,145530,-3273.529999999916,100.0000,0.10000,0.0067,64
940,15168.6,12.9,180,-0.18000000000000013,145710,-3273.709999999916,100.0000,0.10000,0.0067,64
941,15183.3,13.0,180,-2.17999999999998,145890,-3275.8899999999157,100.0000,0.10000,0.0059,64
942,15197.9,13.0,180,-0.18000000000000013,146070,-3276.0699999999156,100.0000,0.10000,0.0062,64
943,15258.0,12.8,180,-0.18000000000000013,146250,-3276.2499999999154,100.0000,0.10000,0.0059,64
944,15272.6,13.0,180,-4.180000000000055,146430,-3280.4299999999153,100.0000,0.10000,0.0064,64
945,15287.1,12.9,180,-2.1799999999999935,146610,-3282.609999999915,100.0000,0.10000,0.0070,64
946,15301.6,12.9,180,-0.18000000000000013,146790,-3282.789999999915,100.0000,0.10000,0.0058,64
947,15305.4,2.1,7,0.993,146797,-3281.796999999915,100.0000,0.10000,0.0082,64
948,15319.9,12.9,180,-0.18000000000000013,146977,-3281.976999999915,100.0000,0.10000,0.0067,64
949,15334.3,12.8,180,-0.18000000000000013,147157,-3282.1569999999147,100.0000,0.10000,0.0063,64
950,15348.8,12.9,180,-2.17999999999998,147337,-3284.3369999999145,100.0000,0.10000,0.0063,64
951,15363.1,12.6,180,-2.1799999999999806,147517,-3286.5169999999143,100.0000,0.10000,0.0061,64
952,15377.6,12.9,180,-4.180000000000058,147697,-3290.696999999914,100.0000,0.10000,0.0068,64
953,15392.1,12.9,180,-0.18000000000000013,147877,-3290.876999999914,100.0000,0.10000,0.0068,64
954,15406.7,13.0,180,-0.18000000000000013,148057,-3291.056999999914,100.0000,0.10000,0.0052,64
955,15463.4,12.7,180,-0.18000000000000013,148237,-3291.2369999999137,100.0000,0.10000,0.0070,64
956,15479.3,14.3,179,0.8209999999999998,148416,-3290.4159999999138,100.0000,0.10000,0.0060,64
957,15481.5,0.6,10,0.99,148426,-3289.425999999914,100.0000,0.10000,0.0070,64
958,15497.7,14.5,180,-2.179999999999981,148606,-3291.605999999914,100.0000,0.10000,0.0058,64
959,15512.2,12.9,180,-2.179999999999982,148786,-3293.7859999999137,100.0000,0.10000,0.0061,64
960,15526.0,12.2,180,-0.18000000000000013,148966,-3293.9659999999135,100.0000,0.10000,0.0055,64
961,15540.3,12.7,180,-0.18000000000000013,149146,-3294.1459999999133,100.0000,0.10000,0.0062,64
962,15554.8,12.9,180,-2.179999999999982,149326,-3296.325999999913,100.0000,0.10000,0.0060,64
963,15558.7,2.2,9,-1.0089999999999995,149335,-3297.334999999913,100.0000,0.10000,0.0055,64
964,15562.6,2.3,11,-1.0109999999999992,149346,-3298.345999999913,100.0000,0.10000,0.0074,64
965,15577.0,12.8,180,-2.1799999999999806,149526,-3300.525999999913,100.0000,0.10000,0.0058,64
966,15591.6,13.0,180,-2.1799999999999815,149706,-3302.705999999913,100.0000,0.10000,0.0058,64
967,15606.0,12.8,180,-2.1799999999999806,149886,-3304.8859999999127,100.0000,0.10000,0.0064,64
968,15620.6,13.0,180,-0.18000000000000013,150066,-3305.0659999999125,100.0000,0.10000,0.0064,64
969,15669.9,2.4,13,0.987,150079,-3304.0789999999124,100.0000,0.10000,0.0072,64
970,15673.6,2.0,6,0.994,150085,-3303.0849999999123,100.0000,0.10000,0.0046,64
971,15688.0,12.8,180,-6.180000000000051,150265,-3309.264999999912,100.0000,0.10000,0.0073,64
972,15702.5,12.9,180,-0.18000000000000013,150445,-3309.444999999912,100.0000,0.10000,0.0070,64
973,15716.7,12.6,180,-6.180000000000048,150625,-3315.624999999912,100.0000,0.10000,0.0072,64
974,15731.0,12.7,180,-2.17999999999998,150805,-3317.8049999999116,100.0000,0.10000,0.0068,64
975,15745.3,12.7,180,-4.180000000000028,150985,-3321.9849999999115,100.0000,0.10000,0.0081,64
976,15759.7,12.8,180,-0.18000000000000013,151165,-3322.1649999999113,100.0000,0.10000,0.0070,64
977,15774.0,12.6,180,-6.180000000000052,151345,-3328.344999999911,100.0000,0.10000,0.0070,64
978,15788.3,12.6,180,-0.18000000000000013,151525,-3328.524999999911,100.0000,0.10000,0.0066,64
979,15802.8,12.9,180,-0.18000000000000013,151705,-3328.704999999911,100.0000,0.10000,0.0069,64
980,15817.2,12.8,180,-2.1799999999999806,151885,-3330.8849999999106,100.0000,0.10000,0.0061,64
981,15831.7,12.9,180,-2.1799999999999997,152065,-3333.0649999999105,100.0000,0.10000,0.0078,64
982,15878.3,0.4,6,0.994,152071,-3332.0709999999103,100.0000,0.10000,0.0103,64
983,15894.4,14.5,180,-0.18000000000000013,152251,-3332.25099999991,100.0000,0.10000,0.0071,64
984,15908.7,12.6,180,-2.1799999999999815,152431,-3334.43099999991,100.0000,0.10000,0.0065,64
985,15922.8,12.5,180,-2.179999999999982,152611,-3336.61099999991,100.0000,0.10000,0.0078,64
986,15937.2,12.8,180,-0.18000000000000013,152791,-3336.7909999999097,100.0000,0.10000,0.0067,64
987,15951.6,12.7,180,-2.179999999999998,152971,-3338.9709999999095,100.0000,0.10000,0.0063,64
988,15966.1,12.9,180,-0.18000000000000013,153151,-3339.1509999999093,100.0000,0.10000,0.0066,64
989,15980.3,12.5,180,-2.179999999999985,153331,-3341.330999999909,100.0000,0.10000,0.0070,64
990,15994.7,12.8,180,-2.1799999999999806,153511,-3343.510999999909,100.0000,0.10000,0.0062,64
991,16008.8,12.5,180,-0.18000000000000013,153691,-3343.690999999909,100.0000,0.10000,0.0064,64
992,16013.3,2.8,19,0.981,153710,-3342.7099999999086,100.0000,0.10000,0.0059,64
993,16027.5,12.6,180,-2.179999999999981,153890,-3344.8899999999085,100.0000,0.10000,0.0061,64
994,16041.9,12.7,180,-0.18000000000000013,154070,-3345.0699999999083,100.0000,0.10000,0.0066,64
995,16103.7,12.9,180,-0.18000000000000013,154250,-3345.249999999908,100.0000,0.10000,0.0064,64
996,16118.0,12.8,180,-0.18000000000000013,154430,-3345.429999999908,100.0000,0.10000,0.0069,64
997,16132.5,12.8,180,-0.18000000000000013,154610,-3345.609999999908,100.0000,0.10000,0.0064,64
998,16146.8,12.7,180,-0.18000000000000013,154790,-3345.7899999999076,100.0000,0.10000,0.0062,64
999,16161.3,12.8,180,-0.18000000000000013,154970,-3345.9699999999075,100.0000,0.10000,0.0063,64
1000,16175.5,12.6,180,-0.18000000000000013,155150,-3346.1499999999073,100.0000,0.10000,0.0061,64
1001,16189.9,12.8,180,-0.18000000000000013,155330,-3346.329999999907,100.0000,0.10000,0.0059,64
1002,16204.3,12.8,180,-0.18000000000000013,155510,-3346.509999999907,100.0000,0.10000,0.0060,64
1003,16218.8,12.9,180,-4.179999999999981,155690,-3350.689999999907,100.0000,0.10000,0.0067,64
1004,16233.2,12.8,180,-0.18000000000000013,155870,-3350.8699999999067,100.0000,0.10000,0.0057,64
1005,16247.7,12.9,180,-0.18000000000000013,156050,-3351.0499999999065,100.0000,0.10000,0.0065,64
1006,16306.6,12.7,180,-2.1799999999999806,156230,-3353.2299999999063,100.0000,0.10000,0.0060,64
1007,16320.8,12.6,180,-8.179999999999975,156410,-3361.409999999906,100.0000,0.10000,0.0062,64
1008,16335.3,12.8,180,-0.18000000000000013,156590,-3361.589999999906,100.0000,0.10000,0.0061,64
1009,16350.3,13.4,180,-0.18000000000000013,156770,-3361.769999999906,100.0000,0.10000,0.0061,64
1010,16364.5,12.7,180,-0.18000000000000013,156950,-3361.9499999999057,100.0000,0.10000,0.0062,64
1011,16379.0,12.9,180,-0.18000000000000013,157130,-3362.1299999999055,100.0000,0.10000,0.0054,64
1012,16393.2,12.6,180,-2.1799999999999904,157310,-3364.3099999999054,100.0000,0.10000,0.0071,64
1013,16407.4,12.5,180,-2.179999999999982,157490,-3366.489999999905,100.0000,0.10000,0.0060,64
1014,16411.3,2.3,9,0.991,157499,-3365.498999999905,100.0000,0.10000,0.0068,64
1015,16425.8,12.9,180,-0.18000000000000013,157679,-3365.678999999905,100.0000,0.10000,0.0058,64
1016,16440.2,12.8,180,-0.18000000000000013,157859,-3365.858999999905,100.0000,0.10000,0.0062,64
1017,16454.6,12.8,180,-0.18000000000000013,158039,-3366.0389999999047,100.0000,0.10000,0.0062,64
1018,16513.1,13.0,180,-0.18000000000000013,158219,-3366.2189999999046,100.0000,0.10000,0.0061,64
1019,16527.5,12.7,180,-2.1799999999999895,158399,-3368.3989999999044,100.0000,0.10000,0.0062,64
1020,16532.2,3.1,24,0.976,158423,-3367.4229999999043,100.0000,0.10000,0.0053,64
1021,16546.5,12.7,180,-2.179999999999982,158603,-3369.602999999904,100.0000,0.10000,0.0062,64
1022,16560.8,12.7,180,-2.1799999999999806,158783,-3371.782999999904,100.0000,0.10000,0.0062,64
1023,16575.2,12.7,180,-0.18000000000000013,158963,-3371.962999999904,100.0000,0.10000,0.0064,64
1024,16589.8,13.0,180,-0.18000000000000013,159143,-3372.1429999999036,100.0000,0.10000,0.0071,64
1025,16604.1,12.7,180,-0.18000000000000013,159323,-3372.3229999999035,100.0000,0.10000,0.0056,64
1026,16618.6,12.9,180,-0.18000000000000013,159503,-3372.5029999999033,100.0000,0.10000,0.0061,64
1027,16633.2,13.0,180,-0.18000000000000013,159683,-3372.682999999903,100.0000,0.10000,0.0057,64
1028,16647.8,13.0,180,-2.1799999999999806,159863,-3374.862999999903,100.0000,0.10000,0.0059,64
1029,16662.0,12.6,180,-2.1799999999999966,160043,-3377.042999999903,100.0000,0.10000,0.0068,64
1030,16721.0,12.7,180,-0.18000000000000013,160223,-3377.2229999999026,100.0000,0.10000,0.0070,64
1031,16735.3,12.7,180,-2.1799999999999824,160403,-3379.4029999999025,100.0000,0.10000,0.0067,64
1032,16750.0,13.1,180,-0.18000000000000013,160583,-3379.5829999999023,100.0000,0.10000,0.0071,64
1033,16764.6,12.9,180,-0.18000000000000013,160763,-3379.762999999902,100.0000,0.10000,0.0064,64
1034,16778.7,12.5,180,-0.18000000000000013,160943,-3379.942999999902,100.0000,0.10000,0.0063,64
1035,16793.1,12.8,180,-0.18000000000000013,161123,-3380.122999999902,100.0000,0.10000,0.0064,64
1036,16807.4,12.6,180,-0.18000000000000013,161303,-3380.3029999999017,100.0000,0.10000,0.0066,64
1037,16821.9,12.9,180,-2.1799999999999806,161483,-3382.4829999999015,100.0000,0.10000,0.0069,64
1038,16836.4,12.9,180,-0.18000000000000013,161663,-3382.6629999999013,100.0000,0.10000,0.0067,64
1039,16851.0,12.9,180,-0.18000000000000013,161843,-3382.842999999901,100.0000,0.10000,0.0059,64
1040,16865.5,12.9,180,-2.1799999999999806,162023,-3385.022999999901,100.0000,0.10000,0.0060,64
1041,16924.7,12.8,180,-0.18000000000000013,162203,-3385.202999999901,100.0000,0.10000,0.0066,64
1042,16939.7,13.4,180,-0.18000000000000013,162383,-3385.3829999999007,100.0000,0.10000,0.0062,64
1043,16954.1,12.8,180,-0.18000000000000013,162563,-3385.5629999999005,100.0000,0.10000,0.0062,64
1044,16968.7,12.9,180,-0.18000000000000013,162743,-3385.7429999999003,100.0000,0.10000,0.0056,64
1045,16983.2,12.9,180,-0.18000000000000013,162923,-3385.9229999999,100.0000,0.10000,0.0059,64
1046,16997.8,13.0,180,-0.18000000000000013,163103,-3386.1029999999,100.0000,0.10000,0.0059,64
1047,17012.3,12.9,180,-0.18000000000000013,163283,-3386.2829999999,100.0000,0.10000,0.0061,64
1048,17026.7,12.7,180,-0.18000000000000013,163463,-3386.4629999998997,100.0000,0.10000,0.0056,64
1049,17032.0,3.7,52,-1.0519999999999943,163515,-3387.5149999999,100.0000,0.10000,0.0061,64
1050,17047.6,14.0,180,-0.18000000000000013,163695,-3387.6949999998997,100.0000,0.10000,0.0052,64
1051,17061.6,12.4,180,-4.180000000000011,163875,-3391.8749999998995,100.0000,0.10000,0.0063,64
1052,17076.0,12.8,180,-4.180000000000057,164055,-3396.0549999998993,100.0000,0.10000,0.0065,64
1053,17133.6,13.1,180,-0.18000000000000013,164235,-3396.234999999899,100.0000,0.10000,0.0060,64
1054,17148.1,12.9,180,-4.180000000000057,164415,-3400.414999999899,100.0000,0.10000,0.0057,64
1055,17162.5,12.8,180,-0.18000000000000013,164595,-3400.594999999899,100.0000,0.10000,0.0060,64
1056,17176.8,12.6,180,-4.180000000000053,164775,-3404.7749999998987,100.0000,0.10000,0.0053,64
1057,17191.0,12.7,180,-0.18000000000000013,164955,-3404.9549999998985,100.0000,0.10000,0.0062,64
1058,17205.6,12.9,180,-0.18000000000000013,165135,-3405.1349999998984,100.0000,0.10000,0.0056,64
1059,17220.0,12.8,180,-0.18000000000000013,165315,-3405.314999999898,100.0000,0.10000,0.0053,64
1060,17234.6,13.0,180,-0.18000000000000013,165495,-3405.494999999898,100.0000,0.10000,0.0054,64
1061,17239.0,2.8,18,0.982,165513,-3404.512999999898,100.0000,0.10000,0.0083,64
1062,17253.7,13.0,180,-0.18000000000000013,165693,-3404.692999999898,100.0000,0.10000,0.0060,64
1063,17267.8,12.5,180,-2.179999999999982,165873,-3406.8729999998977,100.0000,0.10000,0.0056,64
1064,17282.3,12.8,180,-0.18000000000000013,166053,-3407.0529999998976,100.0000,0.10000,0.0055,64
1065,17337.5,12.9,180,-0.18000000000000013,166233,-3407.2329999998974,100.0000,0.10000,0.0053,64
1066,17352.0,12.9,180,-4.180000000000057,166413,-3411.4129999998972,100.0000,0.10000,0.0058,64
1067,17366.2,12.6,180,-0.18000000000000013,166593,-3411.592999999897,100.0000,0.10000,0.0057,64
1068,17380.9,13.1,180,-2.179999999999982,166773,-3413.772999999897,100.0000,0.10000,0.0052,64
1069,17395.5,13.0,180,-0.18000000000000013,166953,-3413.9529999998967,100.0000,0.10000,0.0055,64
1070,17409.8,12.7,180,-2.1799999999999833,167133,-3416.1329999998966,100.0000,0.10000,0.0050,64
1071,17424.1,12.7,180,-0.18000000000000013,167313,-3416.3129999998964,100.0000,0.10000,0.0052,64
1072,17438.7,12.9,180,-0.18000000000000013,167493,-3416.4929999998963,100.0000,0.10000,0.0056,64
1073,17453.0,12.8,180,-0.18000000000000013,167673,-3416.672999999896,100.0000,0.10000,0.0054,64
1074,17467.3,12.7,180,-2.1799999999999824,167853,-3418.852999999896,100.0000,0.10000,0.0053,64
1075,17481.9,12.9,180,-0.18000000000000013,168033,-3419.0329999998958,100.0000,0.10000,0.0052,64
1076,17540.5,12.8,180,-0.18000000000000013,168213,-3419.2129999998956,100.0000,0.10000,0.0048,64
1077,17554.8,12.7,180,-4.180000000000019,168393,-3423.3929999998954,100.0000,0.10000,0.0049,64
1078,17561.0,4.6,43,-1.0429999999999962,168436,-3424.4359999998956,100.0000,0.10000,0.0051,64
1079,17575.5,12.9,180,-0.18000000000000013,168616,-3424.6159999998954,100.0000,0.10000,0.0056,64
1080,17590.1,13.0,180,-0.18000000000000013,168796,-3424.7959999998952,100.0000,0.10000,0.0048,64
